row ID;row m/z;row retention time;NPC#pathway;NPC#pathway Probability;NPC#superclass;NPC#superclass Probability;NPC#class;NPC#class Probability;ClassyFire#most specific class;ClassyFire#most specific class Probability;ClassyFire#level 5;ClassyFire#level 5 Probability;ClassyFire#subclass;ClassyFire#subclass Probability;ClassyFire#class;ClassyFire#class Probability;ClassyFire#superclass;ClassyFire#superclass probability;b4.mzML Peak area;b2.mzML Peak area;b3.mzML Peak area;MBCe0149.mzML Peak area;b1.mzML Peak area;MBCe0151.mzML Peak area;MBCe0150.mzML Peak area;MBCe0148.mzML Peak area;MBCe0152.mzML Peak area;MBCe0157.mzML Peak area;MBCe0156.mzML Peak area;MBCe0155.mzML Peak area;MBCe0158.mzML Peak area;MBCe0175.mzML Peak area;MBCe0154.mzML Peak area;MBCe0166.mzML Peak area;MBCe0174.mzML Peak area;MBCe0171.mzML Peak area;MBCe0169.mzML Peak area;MBCe0164.mzML Peak area;MBCe0159.mzML Peak area;MBCe0162.mzML Peak area;MBCe0167.mzML Peak area;MBCe0168.mzML Peak area;MBCe0165.mzML Peak area;MBCe0176.mzML Peak area;MBCe0182.mzML Peak area;MBCe0177.mzML Peak area;MBCe0180.mzML Peak area;MBCe0163.mzML Peak area;MBCe0181.mzML Peak area;MBCe0173.mzML Peak area;MBCe0185.mzML Peak area;MBCe0172.mzML Peak area;MBCe0184.mzML Peak area;MBCe0194.mzML Peak area;MBCe0178.mzML Peak area;MBCe0192.mzML Peak area;MBCe0183.mzML Peak area;MBCe0195.mzML Peak area;MBCe0211.mzML Peak area;MBCe0202.mzML Peak area;MBCe0197.mzML Peak area;MBCe0186.mzML Peak area;MBCe0193.mzML Peak area;MBCe0198.mzML Peak area;MBCe0200.mzML Peak area;MBCe0191.mzML Peak area;MBCe0212.mzML Peak area;MBCe0208.mzML Peak area;MBCe0204.mzML Peak area;MBCe0201.mzML Peak area;MBCe0196.mzML Peak area;MBCe0207.mzML Peak area;MBCe0203.mzML Peak area;MBCe0199.mzML Peak area;MBCe0216.mzML Peak area;MBCe0214.mzML Peak area;MBCe0217.mzML Peak area;MBCe0222.mzML Peak area;MBCe0205.mzML Peak area;MBCe0206.mzML Peak area;MBCe0209.mzML Peak area;MBCe0215.mzML Peak area;MBCe0227.mzML Peak area;MBCe0230.mzML Peak area;MBCe0221.mzML Peak area;MBCe0218.mzML Peak area;MBCe0219.mzML Peak area;MBCe0220.mzML Peak area;MBCe0225.mzML Peak area;MBCe0213.mzML Peak area;preblank.mzML Peak area;MBCe0235.mzML Peak area;MBCe0233.mzML Peak area;MBCe0228.mzML Peak area;MBCe0223.mzML Peak area;MBCe0226.mzML Peak area;MBCe0224.mzML Peak area;MBCe0232.mzML Peak area;MBCe0229.mzML Peak area;MBCe0236.mzML Peak area;MBCe0234.mzML Peak area;MBCe0237.mzML Peak area;MBCe0231.mzML Peak area;MBCe0210.mzML Peak area
2143;493.2540622;6.51164;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134.63812;0;0;0;223.3361;0;0;0;0;0;209.80971;0;0;167.8168;0;0;275.44077;0;289.3346;0;0;226.09796;0;0;186.80757;0;0;229.43065;259.6918;280.32123;0;0;267.57462;0;265.92313;0;0;0;0;169.49718;206.78633;0;313.91922;222.681;0;313.8526;210.87944;0;490.034;0;0
2144;545.2707204;6.512;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.351326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2145;412.2573151;6.5139475;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;138.96045;173.41016;0;139.37895;130.38509;0;0;0;230.11835;49.535824;0;85.806274;0;0;0;0;0;0;134.72852;0;140.2766;0;218.25471;0;0;0;0;69.1074;0;0;0;0;0;0;0;0;0;200.1022;0;0;0;0;0;0;0;0;0;0;0;0;0;340.36923;266.03513;0;0;0;0;0;66.27001;0;186.82022;0;278.22098;0;290.33066;477.2296;0;145.96977;0;0;0;0;0;0;0;100.82459;0;0;0;0
2146;1081.621231;6.51425;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;371.43475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2149;298.2740323;6.518533;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325.9703
2150;413.2301398;6.5327415;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245.44345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277.97287;0;0;0
2152;383.2406734;6.52985;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149.99397;0;0;0;0;0;0;243.61934;98.890564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;372.07947;0;0;0;0;0;0;0;0;0;0;78.45599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2156;415.2453162;6.5343914;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186.9195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310.08844;0;0;0
2157;278.6394866;6.537717;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.896255
2158;453.1884487;6.5389724;Amino acids and Peptides;0.585848272;Small peptides;0.744929969;Dipeptides;0.267073154;Alpha amino acids and derivatives;0.820462644;Amino acids and derivatives;0.977765739;Amino acids, peptides, and analogues;0.976396382;Carboxylic acids and derivatives;0.998254359;Organic acids and derivatives;0.999587119;0;0;0;0;0;0;0;0;0;87.62511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77.09655;0;0;0;0;0;0;0;0;210.40915;92.75499;0;0;0;0;0;0;0;0;249.78253;312.9157;0;342.93237;208.71385;0;266.41107;0;316.30334;0;0;315.15317;0;0;0;0;0;378.98315;0;323.0187;0;0;387.28146;0;330.0622;0;0;0;0;0;392.05927;333.12646;335.33545;247.39813;326.3603;491.92242;345.68585;330.85562;417.86783;0;0
2159;507.1762255;6.539583;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153.75804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2161;426.2982074;6.5449667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374.92197;0;0;0;0;0;0
2163;522.2599359;6.5041637;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2166;999.5463306;6.5569;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128.93936
2167;494.3247657;6.5958514;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2171;290.6395713;6.565755;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2172;1015.574364;6.5717835;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285.4758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2173;993.5932513;6.5740004;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184.55225;415.03638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2174;432.2041546;6.5747666;Alkaloids;0.996790588;Pseudoalkaloids;0.685347617;pteridine alkaloids;0.553848147;Pyrazolopyrimidines;0.618775487;0;0;0;0;Pyrazolopyrimidines;0.618775487;Organoheterocyclic compounds;0.999999285;0;0;0;0;0;33.127205;72.7865;0;0;0;0;96.72225;104.55263;0;0;0;0;0;0;0;101.129875;107.97195;0;0;0;0;97.78116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100.33447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119.06855;0;0;0;184.95607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2176;632.2937901;6.575964;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235.88995;0;314.3074;447.97473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197.85385;0;0;0;0;105.96188;0;0;217.80081;0
2178;245.6163007;6.576425;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95.90457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147.36435;0
2179;494.3467257;6.5765553;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135.30415;0;0;0;0;0;0;0;0;106.35256;0;0;192.40997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2181;533.2725798;6.5778046;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130.31937;0;0;0;0;0;611.05133;0;0;0;0;0;0;0;0;0;281.9946;0;550.1727;0;0;0;153.33545;1306.4772;0;0;0;0;0;0;0;0;356.3309
2184;580.2799012;6.580867;Amino acids and Peptides;0.923992276;Small peptides;0.953928173;Dipeptides;0.690148294;N-acyl-alpha amino acids;0.670389235;Amino acids and derivatives;0.980929375;Amino acids, peptides, and analogues;0.983262777;Carboxylic acids and derivatives;0.99991405;Organic acids and derivatives;0.999945879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2185;1074.587022;6.583083;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172.94356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286.99924;0;0;0;0;0;0;0;0;0
2186;440.2773664;6.58374;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81.851715;0;0;0;0;138.68954;0;0;0;0;245.55605;0;0;152.6754;0;166.61725;163.7199;0;0;0;172.40416;188.56111;469.71677;0;0;0;0;0;186.00322;245.64331;0;0;0;0;287.33893;179.60495;0;419.60995;1064.8123;0;0;0;0;294.8404;0;0;0;0;0;0;0;182.44533;0;0;548.3317;0;0;176.50044;0;202.65704;0;0;0;0;237.17694;0;209.601;349.91266;724.0838
2187;397.1997867;6.5839086;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126.38179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192.22202;0;0;0
2189;564.3066252;6.5702534;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2190;559.2860868;6.5909667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;388.21725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2191;831.9564507;6.5909667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.92169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2192;834.9653116;6.5909667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156.47446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2194;544.3314512;6.5910335;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296.58795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234.88748;0;0;0;0;0;0;0;0;0;0;0;0;379.4274;0
2195;466.293422;6.6828237;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2205;555.3949342;6.6095667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232.76678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2208;442.2679964;6.6128097;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;237.81224;0;312.87817;406.92343;551.1035;263.27762;0;294.41736;466.28894;0;0;587.11865;603.5214;0;291.0818;256.5834;0;0;0;237.02217;271.40967;0;0;0;0;0;0;0;273.88953;238.01776;303.73203;565.99426;0;0;0;0;0;0;0;0;615.7515;0;0;0;437.736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2211;266.6393044;6.6140003;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108.3008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165.13486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2213;318.240651;6.5343614;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;176.84833;259.7898;218.84311;244.50145;204.56583;302.11142;285.6455;208.0788;0;200.72641;221.14824;0;337.33102;280.5136;245.49525;213.17587;167.15651;195.64127;198.73007;204.16841;320.4089;316.19904;304.3891;413.19098;367.27942;247.08781;306.30194;161.71011;277.45328;118.37925;0;198.3017;289.46307;0;243.84123;0;100.3412;0;251.41472;0;188.90376;0;167.5976;0;0;171.89113;0;0;202.7631;0;0;0;0;0;0;0;196.6622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2214;371.2197882;6.6160665;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446.5973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2218;504.3064394;6.671174;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2219;407.2406832;6.6279;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;401.3611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2220;273.2048484;6.628733;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36520.664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2221;294.1828884;6.628733;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2222;543.3953796;6.628733;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2223;565.3768331;6.628733;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2225;437.1942924;6.726003;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2226;535.1714599;6.6335835;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788.38354
2228;454.2932403;6.632279;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179.46507;167.17499;0;0;0;383.36487;178.51695;0;0;130.61038;280.13193;88.9817;146.03064;211.5209;173.0571;170.45251;355.9787;0;0;372.93478;184.86055;264.92023;170.15388;0;0;0;0;0;206.00229;205.15997;0;0;0;0;397.5719;0;150.98068;181.82367;0;0;0;0;136.51823;135.62656;0;0;0;0;0;0;150.82391;0;0;130.3863;0;0;0;180.52434;0;0;103.96763;116.052864;0;174.47467;0;0;0;114.39824;488.07364
2230;320.2562116;6.641042;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;310.3051;0;1038.0236;1096.5;1356.7501;1253.8484;1116.5509;1545.8127;1383.6061;1103.261;0;1246.2797;662.1123;0;1483.9907;1176.3998;1242.749;1191.8014;1166.3281;428.4096;877.37024;1018.86426;1629.4479;1032.1002;1162.998;1802.3899;1362.9735;1073.1047;1361.6505;375.6686;1357.8075;213.41083;237.45164;819.54456;1216.5806;0;1087.2189;0;326.1019;249.40497;789.697;1014.4203;674.0992;0;0;99.66082;182.70946;0;0;1172.4114;672.69446;279.79663;0;0;0;0;0;667.25635;735.2667;223.90811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2231;295.1903541;6.6419806;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;91.281815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128.52206;171.56732;0;0;0;0;0;0;0;110.52111;0;0;0;0;205.85243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189.47023
2232;104.1070018;6.6421733;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148.76094;0;0;0;0;0;0;0;109.808655;0;604.303;0;0;0;1246.334;392.68872;375.97855;491.92105;0;180.04976;196.54893;0;783.7319;616.52893;1534.5509;920.01636;0;293.1609;396.41553;939.084;1208.7844;315.8506;1847.4589;689.6856;0;0;0;933.10675;1201.9866;721.29816;378.28552;0;194.19832;0;217.71355;832.96075;682.20886;358.95486;442.54608;0;0;329.22842;381.22614;1086.2809;1575.5781;374.24582;388.90588;207.27101;685.596;1104.7428;0;1080.1431;0;609.46265
2234;272.2010857;6.6459;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2150.338;0;0;0;0;0;1068.4578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2235;381.2041604;6.65275;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550.2665
2239;488.2750766;6.7105308;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2241;270.1856142;6.676508;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;337.25787;0;0;0;0;0;0;0;0;0;5486.0693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2242;242.2839619;6.6766;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239.56963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2243;516.3066163;6.622062;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
