row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,b4.mzML Peak area,b2.mzML Peak area,b3.mzML Peak area,MBCe0151.mzML Peak area,MBCe0152.mzML Peak area,b1.mzML Peak area,MBCe0148.mzML Peak area,MBCe0149.mzML Peak area,MBCe0175.mzML Peak area,MBCe0155.mzML Peak area,MBCe0166.mzML Peak area,MBCe0156.mzML Peak area,MBCe0150.mzML Peak area,MBCe0157.mzML Peak area,MBCe0154.mzML Peak area,MBCe0164.mzML Peak area,MBCe0174.mzML Peak area,MBCe0171.mzML Peak area,MBCe0168.mzML Peak area,MBCe0173.mzML Peak area,MBCe0167.mzML Peak area,MBCe0169.mzML Peak area,MBCe0159.mzML Peak area,MBCe0158.mzML Peak area,MBCe0181.mzML Peak area,MBCe0172.mzML Peak area,MBCe0178.mzML Peak area,MBCe0197.mzML Peak area,MBCe0162.mzML Peak area,MBCe0163.mzML Peak area,MBCe0165.mzML Peak area,MBCe0177.mzML Peak area,MBCe0198.mzML Peak area,MBCe0183.mzML Peak area,MBCe0185.mzML Peak area,MBCe0182.mzML Peak area,MBCe0184.mzML Peak area,MBCe0186.mzML Peak area,MBCe0195.mzML Peak area,MBCe0176.mzML Peak area,MBCe0208.mzML Peak area,MBCe0194.mzML Peak area,MBCe0202.mzML Peak area,MBCe0193.mzML Peak area,MBCe0211.mzML Peak area,MBCe0205.mzML Peak area,MBCe0180.mzML Peak area,MBCe0192.mzML Peak area,MBCe0216.mzML Peak area,MBCe0212.mzML Peak area,MBCe0207.mzML Peak area,MBCe0191.mzML Peak area,MBCe0206.mzML Peak area,MBCe0204.mzML Peak area,MBCe0196.mzML Peak area,MBCe0199.mzML Peak area,MBCe0221.mzML Peak area,MBCe0218.mzML Peak area,MBCe0215.mzML Peak area,MBCe0203.mzML Peak area,MBCe0209.mzML Peak area,MBCe0217.mzML Peak area,MBCe0200.mzML Peak area,MBCe0220.mzML Peak area,MBCe0230.mzML Peak area,preblank.mzML Peak area,MBCe0227.mzML Peak area,MBCe0224.mzML Peak area,MBCe0222.mzML Peak area,MBCe0223.mzML Peak area,MBCe0214.mzML Peak area,MBCe0213.mzML Peak area,MBCe0229.mzML Peak area,MBCe0232.mzML Peak area,MBCe0225.mzML Peak area,MBCe0228.mzML Peak area,MBCe0226.mzML Peak area,MBCe0219.mzML Peak area,MBCe0201.mzML Peak area,MBCe0210.mzML Peak area,MBCe0233.mzML Peak area,MBCe0235.mzML Peak area,MBCe0237.mzML Peak area,MBCe0236.mzML Peak area,MBCe0231.mzML Peak area,MBCe0234.mzML Peak area,
8582,784.5262723575532,10.507017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.5366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8699,784.6060891420261,10.8670435,,,,94,93,[M+Na]+,,2,8699;9183,761.6171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.9897,0,0,0,0,0,1014.7774,0,1286.9452,0,0,0,0,0,1665.534,2547.2463,0,0,0,0,2699.174,1253.8392,0,1367.1077,1343.7051,0,0,0,0,0,3903.8218,6100.774,4570.7817,0,3492.3225,0,0,0,0,4784.8267,0,0,0,0,0,0,0,0,3277.7776,4043.4548,0,0,5047.946,1277.4906,0,2990.281,1006.57404,5699.428,3468.7334,6291.798,0,3504.6929,4553.125,0,
9212,784.6036522769034,10.889317,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414.5304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167.6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7732,786.5049424133699,10.133384,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458.1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4989,786.5321882132505,9.217032,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175.9164,0,0,0,0,0,0,
7139,786.541444481699,10.004658,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098.1448,1568.3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6533,788.5206831947788,9.816733,,,,7,69,[M+Na]+,,2,6533;6513,765.5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965.4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8190,788.5565997151176,10.232484,,,,107,80,[M+Na]+,,2,7888;8190,765.5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921.3179,0,0,0,0,0,2100.5405,2729.9321,1291.3553,0,0,0,0,0,0,0,0,0,0,0,1888.3411,0,0,2887.9915,0,0,0,0,0,1047.0847,4245.5024,4517.6455,0,0,1044.6927,0,0,0,0,1108.9612,0,0,0,0,0,0,0,0,1509.5823,1199.4475,0,0,0,0,0,0,0,4162.669,0,0,0,1132.9375,1378.1605,0,
4915,788.6163332870314,9.099916,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.5925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1104,789.4463672318365,3.4511666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472.0557,0,0,0,0,0,0,0,0,0,0,0,0,0,
5896,789.4552769881548,9.561907,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0708,0,0,0,0,0,0,0,1943.4996,0,0,1083.2122,0,0,2486.2192,0,0,0,0,0,0,0,0,0,0,0,5606.981,0,0,1075.8802,0,0,1696.1869,0,3088.1,0,0,0,0,0,0,
2087,789.4681935470563,6.1858006,,,,,,,,,,,0,0,0,1364.0272,1290.4146,0,1701.886,1242.2295,0,1723.765,1547.7803,1635.3307,1653.047,1648.9904,0,1539.6027,0,1426.0769,0,0,1359.2825,1384.7551,1792.1857,1678.1202,1564.9436,1561.4708,0,0,1526.4948,1531.2549,1609.7035,0,1677.4271,0,1295.9471,0,1961.3868,1955.6512,0,0,0,1037.4912,0,1684.5259,0,1825.5524,0,0,0,0,1280.0852,0,0,2029.6628,2042.1158,1454.9253,0,0,0,1678.4468,0,0,1718.0696,1192.9296,0,0,0,1516.4288,1375.8093,1242.8845,0,0,0,1081.4406,0,1422.0433,0,0,0,0,1703.1584,0,0,0,1560.2272,0,
8593,790.5803872761692,10.796567,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295.3536,1470.784,0,0,0,0,0,0,
5912,791.4705313659043,9.643814,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.5619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.6448,0,0,0,0,0,1018.79254,1376.8093,1580.5293,0,0,0,0,0,1534.1528,0,1076.5114,0,0,0,0,0,0,0,0,0,1709.5201,0,0,0,0,0,0,0,3487.8245,0,0,0,0,0,0,
6109,792.4736372108184,9.660833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096.1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6703,792.5539964676049,9.967455,,,,78,73,[M+H]+,,2,7033;6703,791.5469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082.3474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289.8677,0,0,0,0,0,0,0,1591.2737,0,0,0,0,1134.3556,0,
5845,792.5751802289074,9.552971,,,,14,61,[M+H]+,,2,5845;5900,791.5678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.3097,0,0,0,0,0,1697.9211,2025.0491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.614,0,0,0,0,0,0,0,
8303,792.5893661450159,10.384804,,,,90,83,[M+H]+,,2,8286;8303,791.5824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.3989,2739.1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421.8945,0,0,0,0,0,0,0,1789.0431,0,0,0,0,0,0,
5944,793.4870231225462,9.791351,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3735.0469,2578.7385,1407.8215,0,1195.4801,1653.6694,0,0,0,0,2447.5896,1033.3976,0,0,0,0,0,0,0,1346.0801,1871.3958,0,0,2035.4293,1025.4989,0,2067.303,0,4112.5166,1400.7086,1101.8202,0,1566.2697,0,0,
7468,794.5682258589986,10.178408,,,,11,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2829.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480.7904,0,0,0,0,0,0,
8941,794.6039572889475,10.674517,,,,56,87,[M+H]+,,2,8941;8898,793.5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230.7601,0,0,0,0,0,0,
2165,795.3613354538849,6.3120666,,,,55,26,[2M+Na]+,,2,2165;2162,386.1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411.733,0,2805.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5167,796.4900241651355,9.258024,,,,41,49,[M+Na]+,,2,5027;5167,773.5006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815.6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8514,0,0,0,0,0,0,
5226,796.5458318348224,9.288383,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035.5615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6254,796.5496463805816,9.703016,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232.1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1139,798.4393698875184,3.7229166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544.5822,0,0,0,0,0,0,
5170,798.505557185356,9.449334,,,,40,58,[M+Na]+,,2,5170;5169,775.5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3234.7827,0,0,0,0,1619.3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219.3745,0,0,0,0,0,0,
9004,798.5413393523445,10.737117,,,,10,89,[M+Na]+,,2,9004;8978,775.5521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745.0646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5702,798.5600202214463,9.457778,,,,45,55,[M+H]+,,2,5622;5702,797.5551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.56384,2139.7998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2179.9,0,0,0,0,0,0,
6704,800.5207063304558,9.85521,,,,25,71,[M+Na]+,,2,7474;6704,777.5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179.611,0,0,0,0,0,0,0,0,0,0,0,0,0,1157.1266,0,1329.6252,0,0,0,0,0,1837.7131,1107.8535,3307.7905,7928.849,1345.6176,0,0,0,2926.0923,0,0,0,0,0,0,0,0,0,0,0,3106.8032,0,0,0,0,0,1117.0791,0,5058.191,0,0,0,0,3238.3228,0,
5550,800.5230993469407,9.4386835,,,,66,56,[M+H]+,,2,5550;5507,799.5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291.5374,0,0,4838.034,1159.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102.225,0,0,0,0,0,0,
8946,800.6029512702016,10.493389,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807.7478,0,0,0,0,0,0,0,1074.9199,0,0,0,0,0,0,0,0,0,5339.8794,0,0,0,0,0,1101.6578,0,4367.3086,0,0,0,0,0,0,
6026,801.5260093254695,9.427934,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938.3491,0,0,0,0,0,0,
5595,802.5385156386321,9.606409,,,,49,63,[M+H]+,,2,5595;5589,801.5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.3402,0,1275.3511,4240.3765,0,0,0,0,1367.0399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4293.9307,0,0,0,0,0,0,
6918,802.5364080479251,10.060154,,,,54,74,[M+Na]+,,2,6918;6764,779.5472,0,0,0,0,0,0,0,0,0,0,0,0,0,1092.0011,0,1129.0603,0,0,0,0,0,0,4223.405,0,0,0,0,0,3056.0273,7336.2573,2200.7275,0,0,0,0,0,3233.8638,7365.7524,0,0,0,0,3678.5293,4287.8154,0,4569.8237,1080.6503,0,0,0,0,12865.104,7169.4673,12198.867,14471.649,4607.8564,0,0,0,7273.386,0,3390.969,0,0,0,0,0,0,0,0,1356.0359,7611.437,0,0,2987.908,0,0,5558.0513,0,11661.027,0,1647.9039,0,1334.0804,10167.541,0,
8911,802.6162645761103,10.891283,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.26196,0,0,0,0,0,0,0,0,
5564,803.5419205873574,9.6005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2063.8486,0,0,0,0,0,0,
7440,803.5398482749683,10.061833,,,,54,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3457.1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5894.1777,3337.123,5703.7065,6346.937,2264.5127,0,0,0,3476.3132,0,0,0,0,0,0,0,0,0,0,0,3523.5088,0,0,0,0,0,0,0,5447.6143,0,0,0,0,0,0,
7297,804.5521998705099,10.034071,,,,43,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.7399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741.0398,0,0,0,0,0,1403.925,0,4097.2676,9531.527,0,0,0,0,2504.2117,0,0,0,0,0,0,0,0,0,0,0,5132.77,0,0,0,0,0,1942.4993,0,7141.1733,0,0,0,0,4375.8994,0,
7728,805.5575616339979,9.968322,,,,43,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244.7256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277.7283,0,0,0,0,0,0,0,0,0,0,0,0,1913.2194,0,
8555,806.5697693977601,10.206185,,,,11,79,[M+H]+,,2,6991;8555,805.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.8857,0,0,0,0,0,1643.6318,4135.3936,0,0,0,0,0,0,1169.0956,2212.009,0,0,0,0,3018.424,2667.0789,0,3235.4983,0,0,0,0,0,5657.028,5226.3203,9755.176,21027.234,2616.5344,0,0,0,4198.9067,0,2511.0007,0,0,0,0,0,0,0,0,2074.3157,12842.485,0,0,2762.2112,0,0,5501.8447,0,12245.762,0,1289.1583,0,0,8136.8584,0,
7802,807.5732398710991,10.206623,,,,11,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378.6204,1211.1792,0,0,0,0,0,0,0,2620.81,0,0,9819.478,1181.7516,0,0,0,1800.65,0,1149.7234,0,0,0,0,0,0,0,0,0,5663.6367,0,0,0,0,0,2564.167,0,0,0,0,0,0,3433.119,0,
8441,808.5839455940129,10.435225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301.8367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8818.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8393,809.5781149705217,10.412061,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3661.539,0,1443.7062,0,0,0,0,0,0,0,0,0,0,0,1137.9008,0,0,0,0,0,1167.2141,2141.1428,0,1231.3073,0,0,2220.9338,1752.9832,1275.1807,2146.2366,1635.4084,0,
4595,812.542369934056,9.273566,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.6884,1405.2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2543.398,0,0,0,0,0,0,
4245,813.4764267623157,8.584299,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144.9805,0,0,0,0,0,0,
7033,814.5363435364453,9.975297,,,,78,73,[M+Na]+,,2,7033;6703,791.5469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.608,3032.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868.9734,0,0,0,0,0,0,0,1637.558,0,0,0,0,1844.0359,0,
5900,814.5568632929983,9.548175,,,,14,61,[M+Na]+,,2,5845;5900,791.5678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425.1174,0,0,0,0,0,3023.684,3475.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445.6279,0,0,0,0,0,0,0,
8286,814.5719242374312,10.38503,,,,90,83,[M+Na]+,,2,8286;8303,791.5824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340.6536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140.9308,2393.73,3326.887,1328.3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2812.3655,0,0,0,0,0,1353.0275,0,1962.3837,0,0,0,0,1681.6089,0,
7080,815.5397450899849,9.986283,,,,78,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.2353,0,
5315,815.5603916056378,9.5504055,,,,14,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.0673,0,0,0,0,0,1215.4954,1569.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8350,815.5749496426303,10.39195,,,,90,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810.0579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7779,816.551761684218,10.234337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352.6317,0,1924.3687,2090.6177,0,0,0,0,1064.4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131.6244,0,0,0,0,0,0,
8898,816.5877845589839,10.687756,,,,56,87,[M+Na]+,,2,8941;8898,793.5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695.0017,1984.6309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246.1904,0,0,0,0,0,0,
4984,818.5314292357721,9.140317,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126.9739,0,0,0,0,0,0,
