parent mass;ATTRIBUTE_Day_cat;ATTRIBUTE_Day_num;ATTRIBUTE_Phases;ATTRIBUTE_replicate;ATTRIBUTE_SampleType;ATTRIBUTE_Shift_Major;cluster index;Compound_Name;GNPSGROUP:1;GNPSGROUP:10;GNPSGROUP:113;GNPSGROUP:15;GNPSGROUP:2;GNPSGROUP:23;GNPSGROUP:29;GNPSGROUP:3;GNPSGROUP:4;GNPSGROUP:44;GNPSGROUP:5;GNPSGROUP:57;GNPSGROUP:6;GNPSGROUP:7;GNPSGROUP:71;GNPSGROUP:8;GNPSGROUP:85;GNPSGROUP:9;GNPSGROUP:99;GNPSGROUP:B;GNPSGROUP:Blanck;GNPSGROUP:Early;GNPSGROUP:Late;GNPSGROUP:MeOH;GNPSGROUP:PB;GNPSGROUP:Peak;GNPSGROUP:Succession;GNPSGROUP:T1;GNPSGROUP:T10;GNPSGROUP:T11;GNPSGROUP:T12;GNPSGROUP:T2;GNPSGROUP:T3;GNPSGROUP:T4;GNPSGROUP:T5;GNPSGROUP:T6;GNPSGROUP:T7;GNPSGROUP:T8;GNPSGROUP:T9;molecularFormula;ClassyFire#class;ClassyFire#level 5;ClassyFire#most specific class;ClassyFire#subclass;ClassyFire#superclass;NPC#class;NPC#pathway;NPC#superclass;precursor mass;RTConsensus;RTMean;Smiles;SpectrumID
360.3628;T3,T10,T7,T9,T8,T6,T11;71,3,29,44,99,85,57,7,10;Late,Early,Peak;5,2,9,4,3,8,6,7;Succession;Early,Late;4187;;0;13692.92965;0;0;20242.89103;0;17766.3262;15583.80927;3704.079605;17657.06868;30002.40327;5496.704937;16333.53168;2250.894086;11970.74234;22199.49803;53570.34071;29265.05406;19428.04852;-1;-1;45152.18549;216245.8104;-1;0;17766.3262;139582.161;0;53570.34071;19428.04852;0;0;13692.92965;0;0;17766.3262;17657.06868;5496.704937;11970.74234;C25H45N;Organonitrogen compounds;Aralkylamines;Aralkylamines;Amines;Organic nitrogen compounds;Steroidal alkaloids;Alkaloids;Pseudoalkaloids;360.3628;8.5909;8.5909;;
640.1745;T3,T7;3,44,7,10;Late,Early;3,7;Succession;Early,Late;8559;;0;3210.68559;0;0;0;0;0;2326.014436;0;2326.014436;0;0;0;3210.68559;0;0;0;0;0;-1;-1;6421.37118;4652.028873;-1;0;0;5536.700026;0;0;0;0;0;3210.68559;0;0;0;2326.014436;0;0;C22H27N13O8;Carboxylic acids and derivatives;Amino acids and derivatives;Amino acids and derivatives;Amino acids, peptides, and analogues;Organic acids and derivatives;Azo and Azoxy alkaloids;Alkaloids;Pseudoalkaloids;640.1745;10.5501;10.5501;;
148.0604;T9,T8,T6,T5;71,3,29,57,7,23;Late,Early,Peak;5,2,4,3,7;Succession;Early,Late;139;;0;0;0;0;5102.955376;3270.029103;8665.403109;3402.335992;5263.067117;0;3969.969942;8811.844973;0;4841.875031;1832.926274;0;0;0;0;-1;-1;15205.46131;21289.54249;-1;0;8665.403109;22580.20346;0;0;0;0;0;0;0;3270.029103;8665.403109;0;8811.844973;1832.926274;C5H9NO4;Carboxylic acids and derivatives;Amino acids and derivatives;Alpha amino acids;Amino acids, peptides, and analogues;Organic acids and derivatives;Aminoacids;Amino acids and Peptides;Small peptides;148.0604;1.0942;1.0942;;
765.5682;T4,T6;29,15;Early,Peak;2,9,1;Succession;Early;5854;;2742.628049;0;0;5255.451855;1804.82143;0;1804.82143;0;0;0;0;0;0;0;0;0;0;2512.823806;0;-1;-1;12315.72514;0;-1;0;1804.82143;7060.273285;0;0;0;0;0;0;5255.451855;0;1804.82143;0;0;0;C38H72N10O6;Carboxylic acids and derivatives;Peptides;Oligopeptides;Amino acids, peptides, and analogues;Organic acids and derivatives;Linear peptides;Amino acids and Peptides;Oligopeptides;765.5682;9.4559;9.4559;;
311.3062;T10,T9,T12,T11;71,3,99,85,7,113;Late;2,9,4,3,8,7;Succession;Late;1675;;0;0;37687.92272;0;10233.31422;0;0;15345.76423;17835.14416;0;0;0;0;3245.454672;7200.892821;3956.739506;8235.782703;12331.52523;9823.343759;-1;-1;0;125895.884;-1;0;0;62947.94201;0;8235.782703;9823.343759;37687.92272;0;0;0;0;0;0;0;7200.892821;C19H38N2O;Carboxylic acids and derivatives;Amino acids and derivatives;Amino acids and derivatives;Amino acids, peptides, and analogues;Organic acids and derivatives;N-acyl amines;Alkaloids;Fatty amides;311.3062;5.3079;5.3079;;
1612.1296;T8;57;Late;4;Succession;Late;7747;;0;0;0;0;0;0;0;0;1700.81507;0;0;1700.81507;0;0;0;0;0;0;0;-1;-1;0;3401.630139;-1;0;0;1700.81507;0;0;0;0;0;0;0;0;0;0;1700.81507;0;;;;;;;;;;1612.1296;10.2002;10.2002;;
425.2155;T9;71;Late;9;Succession;Late;4114;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;864.4394469;0;0;864.4394469;0;-1;-1;0;1728.878894;-1;0;0;864.4394469;0;0;0;0;0;0;0;0;0;0;0;864.4394469;C20H34O8;Fatty Acyls;;Fatty alcohols;Fatty alcohols;Lipids and lipid-like molecules;Macrolide lactones;Polyketides;Fatty Acids and Conjugates;425.2155;8.3542;8.3542;;
341.1212;T8;3,57;Late;3;Succession;Late;1219;;0;0;0;0;0;0;0;2942.844003;0;0;0;2942.844003;0;0;0;0;0;0;0;-1;-1;0;5885.688006;-1;0;0;2942.844003;0;0;0;0;0;0;0;0;0;0;2942.844003;0;C14H22O8;Organooxygen compounds;Glycosyl compounds;O-glycosyl compounds;Carbohydrates and carbohydrate conjugates;Organic oxygen compounds;Macrolide lactones;Carbohydrates;Fatty acyl glycosides;341.1212;3.779;3.779;;
645.4945;T9,T8,T5;71,57,23;Late,Early;2,9,8;Succession;Early,Late;1737;;0;0;0;0;3143.141733;3143.141733;0;0;0;0;0;6547.665458;0;0;1891.573907;2651.137733;0;5788.101632;0;-1;-1;6286.283467;16878.47873;-1;0;0;11582.3811;0;0;0;0;0;0;0;3143.141733;0;0;6547.665458;1891.573907;C36H68O9;Steroids and steroid derivatives;3-hydroxysteroids;3-hydroxysteroids;Hydroxysteroids;Lipids and lipid-like molecules;Dammarane and Protostane triterpenoids;Terpenoids;Triterpenoids;645.4945;5.3082;5.3082;;
701.3939;T12;113;Late;5,1;Succession;Late;1056;;12241.28533;0;15216.95677;0;0;0;0;0;0;0;2975.671439;0;0;0;0;0;0;0;0;-1;-1;0;30433.91354;-1;0;0;15216.95677;0;0;0;15216.95677;0;0;0;0;0;0;0;0;;;;;;;;;;701.3939;3.3053;3.3053;;
297.2901;T9,T12;71,3,113;Late;9,4,3;Succession;Late;1700;;0;0;7769.457301;0;0;0;0;4310.917578;3458.539723;0;0;0;0;0;2293.355649;0;0;2293.355649;0;-1;-1;0;20125.6259;-1;0;0;10062.81295;0;0;0;7769.457301;0;0;0;0;0;0;0;2293.355649;C18H36N2O;Carboxylic acids and derivatives;Amino acids and derivatives;Amino acids and derivatives;Amino acids, peptides, and analogues;Organic acids and derivatives;N-acyl amines;Alkaloids;Ornithine alkaloids;297.2901;5.1864;5.1864;;
844.583;T10,T9,T8,T12;71,3,85,57,7,113;Late;2,9,1,4,3,7;Succession;Late;8233;;5774.83982;0;8889.694497;0;4595.077855;0;0;20138.51113;9822.390334;0;0;13584.67495;0;6317.286586;14582.71773;0;12543.15405;2952.135492;0;-1;-1;0;99200.48244;-1;0;0;49600.24122;0;12543.15405;0;8889.694497;0;0;0;0;0;0;13584.67495;14582.71773;C47H84NO8P;Glycerophospholipids;Phosphatidylcholines;Phosphatidylcholines;Glycerophosphocholines;Lipids and lipid-like molecules;Glycerophosphocholines;Fatty acids;Glycerophospholipids;844.583;10.1793;10.1793;;
783.571;T10,T4,T7,T9;71,3,44,85,7,15;Late,Early;5,9,3,8,7;Succession;Early,Late;8981;;0;0;0;22227.42662;0;0;0;9636.640637;0;3093.19982;4168.65377;0;0;12590.78599;5399.853782;3093.19982;3731.942973;4963.142985;0;-1;-1;44454.85325;24449.99315;-1;0;0;34452.4232;0;3731.942973;0;0;0;0;22227.42662;0;0;3093.19982;0;5399.853782;C39H74N8O8;Carboxylic acids and derivatives;Peptides;Oligopeptides;Amino acids, peptides, and analogues;Organic acids and derivatives;Lipopeptides;Amino acids and Peptides;Oligopeptides;783.571;10.7376;10.7376;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
798.5413;T8;57;Late;4;Succession;Late;9004;;0;0;0;0;0;0;0;0;1532.264805;0;0;1532.264805;0;0;0;0;0;0;0;-1;-1;0;3064.52961;-1;0;0;1532.264805;0;0;0;0;0;0;0;0;0;0;1532.264805;0;;;;;;;;;;798.5413;10.7371;10.7371;;
496.3411;T10,T7,T9,T8,T6,T12,T11;71,3,29,44,99,85,57,7,113;Late,Early,Peak;5,2,9,1,4,3,8,6,7;Succession;Early,Late;2840;Spectral Match to Lyso-PC(16:0) from NIST14;17199.19494;0;45020.61548;0;30432.42629;0;9698.73723;33218.55833;35573.93944;23354.21127;20067.16018;117868.4464;24730.47444;40461.43597;83720.49727;100525.0143;51039.97843;104218.0172;75723.7349;-1;-1;9698.73723;793454.9676;-1;0;9698.73723;406426.221;0;51039.97843;75723.7349;45020.61548;0;0;0;0;9698.73723;23354.21127;117868.4464;83720.49727;C24H50NO7P;Glycerophospholipids;Lysophosphatidylcholines;1-acyl-sn-glycero-3-phosphocholines;Glycerophosphocholines;Lipids and lipid-like molecules;Glycerophosphocholines;Fatty acids;Glycerophospholipids;496.3411;7.0229;7.0229;CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O;CCMSLIB00003140032
453.1682;T3,T10,T4,T7,T9,T8,T6,T12,T5,T11;71,3,29,44,99,85,57,7,10,113,23,15;Late,Early,Peak;5,2,9,1,4,3,8,6,7;Succession;Early,Late;2774;;94998.22419;93839.59457;79831.69784;51697.25043;124020.0276;71786.06236;64566.87987;69764.3352;59626.31357;38756.08289;60533.01874;70330.93756;72529.06423;76259.9661;56800.44666;79950.23207;75842.85771;54853.60446;89082.97626;-1;-1;499212.6946;821289.9978;-1;0;64566.87987;692534.7862;0;75842.85771;89082.97626;79831.69784;0;93839.59457;51697.25043;71786.06236;64566.87987;38756.08289;70330.93756;56800.44666;;;;;;;;;;453.1682;6.7301;6.7301;;
518.3226;T10,T7,T9,T8,T6,T12,T11;71,3,29,44,99,85,57,7,113;Late,Early,Peak;5,2,9,1,4,3,8,6,7;Succession;Early,Late;2727;Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphocholine from NIST14;5060.251724;0;19433.28554;0;14539.12958;0;2654.454271;9465.627263;10396.87827;8278.877924;4659.035762;54692.4527;9692.69784;12856.33301;34277.18417;42302.05606;19559.30088;45735.59736;15812.05139;-1;-1;2654.454271;304106.3052;-1;0;2654.454271;154707.6069;0;19559.30088;15812.05139;19433.28554;0;0;0;0;2654.454271;8278.877924;54692.4527;34277.18417;C24H50NO7P;Glycerophospholipids;Lysophosphatidylcholines;1-acyl-sn-glycero-3-phosphocholines;Glycerophosphocholines;Lipids and lipid-like molecules;Glycerophosphocholines;Fatty acids;Glycerophospholipids;518.3226;7.0274;7.0274;CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O;CCMSLIB00003139839
207.1376;T9;71;Late;9;Succession;Late;1610;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;465.6174445;0;0;465.6174445;0;-1;-1;0;931.2348891;-1;0;0;465.6174445;0;0;0;0;0;0;0;0;0;0;0;465.6174445;C13H18O2;Organooxygen compounds;Ketones;Cyclic ketones;Carbonyl compounds;Organic oxygen compounds;Apocarotenoids(Îµ-);Terpenoids;Cyclic polyketides;207.1376;4.8892;4.8892;;
257.0999;T8;3,57;Late;2,1,3;Succession;Late;770;;3851.763164;0;0;0;8978.383698;0;0;20012.03344;0;0;0;32842.18031;0;0;0;0;0;0;0;-1;-1;0;65684.36061;-1;0;0;32842.18031;0;0;0;0;0;0;0;0;0;0;32842.18031;0;C10H18O6;Organooxygen compounds;Monosaccharides;Monosaccharides;Carbohydrates and carbohydrate conjugates;Organic oxygen compounds;Fatty acyl glycosides of mono- and disaccharides;Fatty acids;Monoterpenoids;257.0999;2.4357;2.4357;;
240.1345;T10,T7,T9,T8,T12;71,3,44,85,57,7,113;Late;5,2,9,4,3,8,6,7;Succession;Late;349;;0;0;7039.528221;0;1780.803479;0;0;13944.73129;7508.33758;4098.796249;20488.57613;53334.87078;5057.286992;24500.04408;14346.42805;4098.796249;1238.887046;2679.934542;0;-1;-1;0;160117.0207;-1;0;0;80058.51035;0;1238.887046;0;7039.528221;0;0;0;0;0;4098.796249;53334.87078;14346.42805;C11H17N3O3;Carboxylic acids and derivatives;Amino acids and derivatives;Carbamate esters;Amino acids, peptides, and analogues;Organic acids and derivatives;Pyrrolidine alkaloids;Alkaloids;Ornithine alkaloids;240.1345;1.2642;1.2642;;
542.3251;T7,T8,T6;29,44,57;Late,Early,Peak;2,9,1,8;Succession;Early,Late;2289;Lyso PC (20:5);3816.794535;0;0;0;4208.253076;0;1184.462924;0;0;11923.12575;0;3816.794535;0;0;0;7714.872672;0;1184.462924;0;-1;-1;1184.462924;31479.84057;-1;0;1184.462924;16924.38321;0;0;0;0;0;0;0;0;1184.462924;11923.12575;3816.794535;0;C28H48NO7P;Glycerophospholipids;Lysophosphatidylcholines;1-acyl-sn-glycero-3-phosphocholines;Glycerophosphocholines;Lipids and lipid-like molecules;Glycerophosphocholines;Fatty acids;Glycerophospholipids;542.3251;6.4954;6.4954;nan;CCMSLIB00006678146
815.5749;T8;57;Late;4;Succession;Late;8350;;0;0;0;0;0;0;0;0;1589.332575;0;0;1589.332575;0;0;0;0;0;0;0;-1;-1;0;3178.665151;-1;0;0;1589.332575;0;0;0;0;0;0;0;0;0;0;1589.332575;0;C39H70N14O5;Carboxylic acids and derivatives;Peptides;Oligopeptides;Amino acids, peptides, and analogues;Organic acids and derivatives;Lipopeptides;Amino acids and Peptides;Oligopeptides;815.5749;10.3919;10.3919;;
481.3125;T9;71;Late;9;Succession;Late;3046;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;650.3100154;0;0;650.3100154;0;-1;-1;0;1300.620031;-1;0;0;650.3100154;0;0;0;0;0;0;0;0;0;0;0;650.3100154;C22H44N2O9;Carboxylic acids and derivatives;Amino acids and derivatives;Amino acids and derivatives;Amino acids, peptides, and analogues;Organic acids and derivatives;Simple amide alkaloids;Fatty acids;Glycerolipids;481.3125;7.0937;7.0937;;
768.5389;T3,T10,T4,T7,T9,T8,T6,T12,T5,T11;71,3,29,44,99,85,57,7,10,113,23,15;Late,Early,Peak;5,2,9,1,4,3,8,6,7;Succession;Early,Late;2102;;7589.81335;20953.59506;1700.794022;12576.25462;6308.85032;10274.82943;16413.6711;20451.05159;15235.93994;5632.250574;2346.792735;9046.562828;16421.10861;15414.22558;10453.81724;12662.91205;12163.70991;8755.563306;5970.772691;-1;-1;104023.0293;89935.81453;-1;0;16413.6711;105186.2575;0;12163.70991;5970.772691;1700.794022;0;20953.59506;12576.25462;10274.82943;16413.6711;5632.250574;9046.562828;10453.81724;C42H66N6O6;Carboxylic acids and derivatives;Peptides;Peptides;Amino acids, peptides, and analogues;Organic acids and derivatives;Lipopeptides;Amino acids and Peptides;Oligopeptides;768.5389;6.1897;6.1897;;
268.1044;T9,T8,T6,T12;71,29,57,113;Late,Early,Peak;5,9,4,8,6;Succession;Early,Late;350;Massbank:EQ330405 Adenosine|(2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol;0;0;11841.00973;0;0;0;2456.230735;0;2456.230735;0;4605.01476;8148.259939;11841.00973;0;3535.793949;5434.345131;0;1644.693996;0;-1;-1;2456.230735;47050.12723;-1;0;2456.230735;25981.29435;0;0;0;11841.00973;0;0;0;0;2456.230735;0;8148.259939;3535.793949;C10H13N5O4;Purine nucleosides;;Purine nucleosides;;Nucleosides, nucleotides, and analogues;Purine nucleos(t)ides;Carbohydrates;Nucleosides;268.1044;1.2612;1.2612;C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N;CCMSLIB00005736213
710.5162;T6;29;Early,Peak;6;Succession;Early;5140;;0;0;0;0;0;0;1826.682957;0;0;0;0;0;1826.682957;0;0;0;0;0;0;-1;-1;1826.682957;0;-1;0;1826.682957;1826.682957;0;0;0;0;0;0;0;0;1826.682957;0;0;0;C40H74NO8P;Glycerophospholipids;Phosphatidylethanolamines;Phosphatidylethanolamines;Glycerophosphoethanolamines;Lipids and lipid-like molecules;Glycerophosphoethanolamines;Fatty acids;Glycerophospholipids;710.5162;9.4312;9.4312;;
898.5205;T9;71;Late;9;Succession;Late;4290;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1027.214683;0;0;1027.214683;0;-1;-1;0;2054.429366;-1;0;0;1027.214683;0;0;0;0;0;0;0;0;0;0;0;1027.214683;;;;;;;;;;898.5205;8.6802;8.6802;;
271.065;T4,T6;3,29,7,15;Early,Peak;2,9,1,3,8,6,7;Succession;Early;450;;3052.634848;0;0;32222.92785;3416.317992;0;2594.578769;2863.748667;0;0;0;0;8449.063599;2003.382416;0;5685.631359;0;9346.727735;0;-1;-1;67040.43446;0;-1;0;2594.578769;34817.50662;0;0;0;0;0;0;32222.92785;0;2594.578769;0;0;0;C7H12N4O6;Carboxylic acids and derivatives;Amino acids and derivatives;N-acyl-alpha amino acids and derivatives;Amino acids, peptides, and analogues;Organic acids and derivatives;Aminoacids;Amino acids and Peptides;Small peptides;271.065;1.3952;1.3952;;
366.079;T10,T9,T8,T12;71,3,85,57,7,113;Late;2,9,4,3,7;Succession;Late;524;;0;0;6228.166532;0;4116.121247;0;0;3309.399798;8395.545047;0;0;14190.68;0;9859.99747;5711.912744;0;1146.095779;1595.791496;0;-1;-1;0;54553.71012;-1;0;0;27276.85506;0;1146.095779;0;6228.166532;0;0;0;0;0;0;14190.68;5711.912744;C12H19N3O6S2;Carboxylic acids and derivatives;Peptides;Gamma-glutamyl peptides;Amino acids, peptides, and analogues;Organic acids and derivatives;Dipeptides;Amino acids and Peptides;Small peptides;366.079;1.5729;1.5729;;
473.2003;T8;3,57;Late;3;Succession;Late;1321;;0;0;0;0;0;0;0;8365.216484;0;0;0;8365.216484;0;0;0;0;0;0;0;-1;-1;0;16730.43297;-1;0;0;8365.216484;0;0;0;0;0;0;0;0;0;0;8365.216484;0;C20H34O11;Organooxygen compounds;Disaccharides;Disaccharides;Carbohydrates and carbohydrate conjugates;Organic oxygen compounds;Megastigmanes;Terpenoids;Apocarotenoids;473.2003;4.0822;4.0822;;
409.0218;T3;10;Early;9;Succession;Early;282;;0;3700.863827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3700.863827;0;-1;-1;7401.727654;0;-1;0;0;3700.863827;0;0;0;0;0;3700.863827;0;0;0;0;0;0;;;;;;;;;;409.0218;1.1446;1.1446;;
460.4008;T9;71;Late;9;Succession;Late;3658;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1183.021014;0;0;1183.021014;0;-1;-1;0;2366.042029;-1;0;0;1183.021014;0;0;0;0;0;0;0;0;0;0;0;1183.021014;C22H51N7O4;Carboxylic acids and derivatives;Peptides;Dipeptides;Amino acids, peptides, and analogues;Organic acids and derivatives;Tripeptides;Amino acids and Peptides;Small peptides;460.4008;7.7265;7.7265;;
284.295;T3,T10,T4,T7,T9,T8,T6,T5,T11;71,3,29,44,99,85,57,7,10,23,15;Late,Early,Peak;5,2,9,1,4,3,8,6,7;Succession;Early,Late;4659;;40156.64625;70177.18776;0;42699.02179;34418.33707;44170.06265;33453.98106;42140.41785;31105.59771;27416.50148;18673.54912;31249.44134;29107.9862;23941.24896;26285.75354;36516.23652;5814.21917;29075.83009;3869.680974;-1;-1;347546.5255;189271.193;-1;0;33453.98106;285135.8498;0;5814.21917;3869.680974;0;0;70177.18776;42699.02179;44170.06265;33453.98106;27416.50148;31249.44134;26285.75354;C18H37NO;Fatty Acyls;;Fatty amides;Fatty amides;Lipids and lipid-like molecules;Primary amides;Fatty acids;Fatty amides;284.295;8.9509;8.9509;;
774.5056;T9,T8;71,57;Late;9,4;Succession;Late;6162;;0;0;0;0;0;0;0;0;2675.874976;0;0;2675.874976;0;0;1088.579142;0;0;1088.579142;0;-1;-1;0;7528.908235;-1;0;0;3764.454117;0;0;0;0;0;0;0;0;0;0;2675.874976;1088.579142;C42H74NO8P;Glycerophospholipids;Phosphatidylcholines;Phosphatidylcholines;Glycerophosphocholines;Lipids and lipid-like molecules;Glycerophosphocholines;Fatty acids;Glycerophospholipids;774.5056;9.6799;9.6799;;
210.1099;T3,T10,T7,T9,T8,T6;71,3,29,44,85,57,7,10;Late,Early,Peak;5,2,9,1,4,3,8,6,7;Succession;Early,Late;882;;6135.114314;11821.91311;0;0;7375.358267;0;3896.262287;4140.124218;10439.20124;2780.52999;2050.735095;13146.20012;7653.065955;4031.25357;18970.95998;6470.761938;1893.145581;4213.396462;0;-1;-1;27540.08851;73581.67133;-1;0;3896.262287;52509.01106;0;1893.145581;0;0;0;11821.91311;0;0;3896.262287;2780.52999;13146.20012;18970.95998;;;;;;;;;;210.1099;2.7011;2.7011;;
546.4372;T9;71;Late;9;Succession;Late;3967;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4268.166511;0;0;4268.166511;0;-1;-1;0;8536.333022;-1;0;0;4268.166511;0;0;0;0;0;0;0;0;0;0;0;4268.166511;C26H55N7O5;Carboxylic acids and derivatives;Peptides;Oligopeptides;Amino acids, peptides, and analogues;Organic acids and derivatives;Tripeptides;Amino acids and Peptides;Oligopeptides;546.4372;8.1099;8.1099;;
857.5858;T10,T8;3,85,57;Late;4,3;Succession;Late;8703;;0;0;0;0;0;0;0;2231.835582;2873.018965;0;0;2873.018965;0;0;0;0;2231.835582;0;0;-1;-1;0;10209.70909;-1;0;0;5104.854547;0;2231.835582;0;0;0;0;0;0;0;0;2873.018965;0;;;;;;;;;;857.5858;10.5825;10.5825;;
429.1738;T8;3,57;Late;3;Succession;Late;1281;;0;0;0;0;0;0;0;3163.352316;0;0;0;3163.352316;0;0;0;0;0;0;0;-1;-1;0;6326.704632;-1;0;0;3163.352316;0;0;0;0;0;0;0;0;0;0;3163.352316;0;C18H30O10;Fatty Acyls;Alkyl glycosides;Alkyl glycosides;Fatty acyl glycosides;Lipids and lipid-like molecules;Fatty acyl glycosides of mono- and disaccharides;Fatty acids;Fatty acyl glycosides;429.1738;4.0157;4.0157;;
739.5605;T6;29;Early,Peak;2;Succession;Early;5457;;0;0;0;0;1729.008877;0;1729.008877;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;1729.008877;0;-1;0;1729.008877;1729.008877;0;0;0;0;0;0;0;0;1729.008877;0;0;0;C38H79N2O9P;Glycerophospholipids;Phosphatidylcholines;Phosphatidylcholines;Glycerophosphocholines;Lipids and lipid-like molecules;Glycerophosphocholines;Fatty acids;Glycerophospholipids;739.5605;9.4127;9.4127;;
874.5938;T10;3,85;Late;3;Succession;Late;7545;;0;0;0;0;0;0;0;1858.681252;0;0;0;0;0;0;0;0;1858.681252;0;0;-1;-1;0;3717.362504;-1;0;0;1858.681252;0;1858.681252;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;874.5938;10.102;10.102;;
627.4839;T9,T8;71,57;Late;9,8;Succession;Late;1740;;0;0;0;0;0;0;0;0;0;0;0;4956.593647;0;0;1458.667742;2005.240073;0;4410.021316;0;-1;-1;0;12830.52278;-1;0;0;6415.261389;0;0;0;0;0;0;0;0;0;0;4956.593647;1458.667742;C36H66O8;Steroids and steroid derivatives;3-hydroxysteroids;3-hydroxysteroids;Hydroxysteroids;Lipids and lipid-like molecules;Polyprenol derivatives;Terpenoids;Polyprenols;627.4839;5.3065;5.3065;;
280.2635;T10,T4,T7,T9,T8,T6;71,3,29,44,85,57,7,15;Late,Early,Peak;5,2,9,1,4,3,8,6,7;Succession;Early,Late;4066;;6176.07461;0;0;17564.939;4513.959933;0;4112.709074;11948.99937;1505.700883;5461.582193;1565.216056;7677.474319;2406.475302;2184.451186;3028.184583;3016.860016;2070.886911;6598.038723;0;-1;-1;39242.58707;36476.25601;-1;0;4112.709074;39915.77608;0;2070.886911;0;0;0;0;17564.939;0;4112.709074;5461.582193;7677.474319;3028.184583;C18H30O;;;Lipids and lipid-like molecules;;Lipids and lipid-like molecules;Fatty aldehydes;Fatty acids;Fatty acyls;280.2635;8.1572;8.1572;;
701.4012;T12;113;Late;1;Succession;Late;1055;;3055.827678;0;3055.827678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;6111.655356;-1;0;0;3055.827678;0;0;0;3055.827678;0;0;0;0;0;0;0;0;;;;;;;;;;351.2006;3.3027;3.3027;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415.2122;T3,T10,T4,T7,T9,T8,T6,T12,T5,T11;71,3,29,44,99,85,57,7,10,113,23,15;Late,Early,Peak;5,2,9,1,4,3,8,6,7;Succession;Early,Late;2780;"""1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:102040""";35917.56788;44695.89961;37321.9054;28931.76925;53804.5571;40224.74946;16437.66237;36952.83507;26983.39739;23530.54029;28914.97129;31069.82862;38459.9695;25735.36388;25757.95144;43412.92282;37538.69702;34301.1159;38973.69737;-1;-1;244142.499;388385.2403;-1;0;16437.66237;324482.7008;0;37538.69702;38973.69737;37321.9054;0;44695.89961;28931.76925;40224.74946;16437.66237;23530.54029;31069.82862;25757.95144;C24H30O6;Dibenzylbutane lignans;;Dibenzylbutane lignans;;Lignans, neolignans and related compounds;Daucane sesquiterpenoids;Terpenoids;Lignans;415.2122;6.7281;6.7281;Cc1cc2c(c(O)c1-c1c(C)cc3c(c1O)C(=CNN1C(C)CCC1Cc1ccco1)C(=O)C(O)=C3C(C)C)C(=CNN1CCCC1Cc1ccco1)C(=O)C(O)=C2C(C)C;CCMSLIB00010113136
716.5243;T4,T12;7,113,15;Late,Early;1,7;Succession;Early,Late;7435;;2758.221041;0;2706.306689;4735.916578;0;0;0;0;0;0;0;0;0;4684.002226;0;0;0;0;0;-1;-1;9471.833157;5412.613378;-1;0;0;7442.223267;0;0;0;2706.306689;0;0;4735.916578;0;0;0;0;0;C39H74NO8P;Glycerophospholipids;Phosphatidylethanolamines;Dimethylphosphatidylethanolamines;Glycerophosphoethanolamines;Lipids and lipid-like molecules;Glycerophosphoethanolamines;Fatty acids;Glycerophospholipids;716.5243;10.1856;10.1856;;
308.1859;T9;71;Late;9;Succession;Late;1919;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;799.5241564;0;0;799.5241564;0;-1;-1;0;1599.048313;-1;0;0;799.5241564;0;0;0;0;0;0;0;0;0;0;0;799.5241564;C17H25NO4;Vinylogous acids;;Vinylogous acids;;Organic acids and derivatives;3-acyl tetramic acids;Polyketides;Linear polyketides;308.1859;5.8222;5.8222;;
