row m/z;MBCe0130.mzML;MBCe0131.mzML;MBCe0132.mzML;MBCe0133.mzML;MBCe0135.mzML;MBCe0136.mzML;MBCe0137.mzML;MBCe0138.mzML;MBCe0139.mzML;MBCe0140.mzML;MBCe0141.mzML;MBCe0142.mzML;MBCe0143.mzML;MBCe0144.mzML;MBCe0145.mzML;MBCe0146.mzML;MBCe0147.mzML;MBCe0148.mzML;MBCe0149.mzML;MBCe0150.mzML;MBCe0151.mzML;MBCe0152.mzML;MBCe0154.mzML;MBCe0155.mzML;MBCe0156.mzML;MBCe0157.mzML;MBCe0158.mzML;MBCe0159.mzML;MBCe0162.mzML;MBCe0163.mzML;MBCe0164.mzML;MBCe0165.mzML;MBCe0166.mzML;MBCe0167.mzML;MBCe0168.mzML;MBCe0169.mzML;MBCe0171.mzML;MBCe0172.mzML;MBCe0173.mzML;MBCe0174.mzML;MBCe0175.mzML;MBCe0176.mzML;MBCe0177.mzML;MBCe0178.mzML;MBCe0180.mzML;MBCe0181.mzML;MBCe0182.mzML;MBCe0183.mzML;MBCe0184.mzML;MBCe0185.mzML;MBCe0186.mzML;MBCe0191.mzML;MBCe0192.mzML;MBCe0193.mzML;MBCe0194.mzML;MBCe0195.mzML;MBCe0196.mzML;MBCe0197.mzML;MBCe0198.mzML;MBCe0199.mzML;MBCe0200.mzML;MBCe0201.mzML;MBCe0202.mzML;MBCe0203.mzML;MBCe0204.mzML;MBCe0205.mzML;MBCe0206.mzML;MBCe0207.mzML;MBCe0208.mzML;MBCe0209.mzML;MBCe0210.mzML;MBCe0211.mzML;MBCe0212.mzML;MBCe0213.mzML;MBCe0214.mzML;MBCe0215.mzML;MBCe0216.mzML;MBCe0217.mzML;MBCe0218.mzML;MBCe0219.mzML;MBCe0220.mzML;MBCe0221.mzML;MBCe0222.mzML;MBCe0223.mzML;MBCe0224.mzML;MBCe0225.mzML;MBCe0226.mzML;MBCe0227.mzML;MBCe0228.mzML;MBCe0229.mzML;MBCe0230.mzML;MBCe0231.mzML;MBCe0232.mzML;MBCe0233.mzML;MBCe0234.mzML;MBCe0235.mzML;MBCe0236.mzML;MBCe0237.mzML
;Day3;Day3;Day3;Day3;Day3;Day3;Day3;Day3;Day7;Day7;Day7;Day7;Day7;Day7;Day7;Day7;Day7;Day10;Day10;Day10;Day10;Day10;Day10;Day10;Day10;Day15;Day15;Day15;Day15;Day15;Day15;Day15;Day15;Day23;Day23;Day23;Day23;Day23;Day23;Day23;Day29;Day29;Day29;Day29;Day29;Day29;Day29;Day29;Day44;Day44;Day44;Day44;Day44;Day57;Day57;Day57;Day57;Day57;Day57;Day57;Day57;Day57;Day71;Day71;Day71;Day71;Day71;Day71;Day71;Day71;Day71;Day85;Day85;Day85;Day85;Day85;Day85;Day85;Day85;Day85;Day99;Day99;Day99;Day99;Day99;Day99;Day99;Day99;Day99;Day113;Day113;Day113;Day113;Day113;Day113;Day113;Day113;Day113
347.2195193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217.44461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
347.2308939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281.39297;0;269.81796;346.56573;0;493.93344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;421.28244;248.14674;475.96893;245.69731;0;353.66208;426.55594;902.4056;318.96985;655.8609;0;277.60266;221.02756;0;0;0;0;625.9106;305.188;395.38074;0;1344.7535;589.6284;1207.2639;895.5641;0;0;0;0;0;0;0;347.07007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
349.1835849;0;317.09787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346.76135;0;300.94632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447.33917;846.5575;0;0;0;0;0;0;0;0;0;0;468.6319;0;0;0;8865.334;713.05237;665.05493;0;2037.2206;0;342.28738;1212.818;0
349.1990043;0;0;0;0;0;0;0;0;0;134.93034;0;0;791.27234;1340.3899;0;379.31033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290.01877;0;808.2183;892.4873;0;0;0;0;0;0;0;0;0;1192.6278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;341.29984;0;0;0
349.2350766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;497.68484;627.2169;588.12054;1835.986;0;0;508.82095;679.8836;0;1692.2198;1865.9851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351.1782434;0;0;0;0;0;0;0;0;0;0;0;0;0;312.78366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351.2007363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1712.2214;0;0;0;133.9967;0;0;224.4141;0
352.0632987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;836.0078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
352.2249591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;501.62186;0;0;0;0;253.96895;0;0;0;392.81485;0;0;0;480.7411;0;531.9489;0;383.99744;0;0;0;386.84467;792.7496;0;271.9116;0;0;0;0;0;0;0;338.4829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
352.2463175;3139.4424;2316.0767;1482.2852;1550.8422;535.34674;305.3234;1162.5125;2382.4062;5470.0557;614.09955;0;1066.1727;300.56747;830.8613;1184.3264;848.0055;878.4263;2123.9817;900.4148;3430.2297;4280.6875;0;4037.844;3060.3865;1234.4786;0;755.51624;1665.0557;1067.1301;1248.5415;2047.4436;4206.96;0;5809.135;1155.0815;0;469.69714;1938.7391;1310.6212;0;0;2281.0774;3555.3499;0;4797.936;0;5471.1875;5824.7583;8784.505;5334.396;5539.3423;3535.2327;0;2706.001;506.02853;3024.9634;0;1010.24084;3663.4348;4949.764;8358.355;6113.813;5594.896;0;5231.0654;0;7338.993;3193.7898;0;0;0;0;1725.1609;5543.202;255.82285;289.81854;0;0;0;187.76764;0;764.2027;0;226.99251;0;0;0;0;0;0;0;0;0;0;0;0;0;177.74135
352.2514898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432.52835;0;0;0
352.2823711;432.02563;0;524.3317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
353.3781548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445.7214;0;0;414.2818;595.80225;0;0;0;0;0;0;0;0;0;0;367.06287;0;0;0;0;0;0;0;0;0;182.41081;0;0;0;700.1468;0;0;0;15.080933;0;0;0;0;0;671.74835;0;566.01807;500.48483;345.59454;0;679.63434;551.62415;643.90027;0;1267.5352;731.7672;854.98114;1150.6273;801.194;590.54504;1238.077;1189.6885;0;1398.1124;0;0;0;712.95703;1899.824;1240.876
354.2794861;0;6141.4116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1814.8578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
355.1529867;898.7613;255.75722;0;0;725.99646;0;0;258.51184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356.1947339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368.95602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356.2327966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;656.78204;811.84033;636.639;710.4382;0;682.9598;677.92535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356.2797514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329.01816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356.2952029;0;6820.8945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;894.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
357.0958153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255.10573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
357.1698616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1019.30865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
357.2153749;450.6975;0;499.28857;0;0;466.70474;0;0;0;0;0;0;611.3568;0;0;483.8226;0;0;381.31653;563.5281;0;0;513.8657;0;523.93835;0;627.817;370.84235;617.76495;0;540.131;723.62225;0;516.85175;0;459.69223;0;449.01752;563.4559;0;0;0;0;580.0498;0;0;0;0;452.85687;0;519.78687;0;0;424.4818;0;0;347.90802;0;0;440.58246;0;610.50555;588.3522;0;799.99036;0;575.1441;0;0;0;0;0;0;698.003;549.3551;0;0;564.0879;0;480.6549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
358.2376933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1061.6632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
358.270189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1133.6415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;373.59903;1397.0265;0;0;0;0;0
359.7141583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;682.99677;0;0;0;0;0;0;0;0
360.2147945;0;0;0;0;0;0;0;0;0;0;0;0;19.438026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
360.2393225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2258.3872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;738.70386;0;0;0;0;0;0
360.3625216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122.29982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
360.3628139;1201.8756;1194.4535;0;0;0;0;1000.5317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1127.8696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324.17978;0;0;0;0;0;0;0;0;0;2712.3784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1734.626;0;1594.243;0;0;1811.5422;0;0;6947.3228;0;0;0;8603.511;0;0;1086.2361;0;0;5189.1553;0;0;0;0;0;0;0;0;0;0;0;0
361.2351635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218.67497;0;0;0;0;0;0;0;0;0;0;0;0;405.99518;0;0;358.01303;0;0;0;0;0;0;0;0;0;0;1492.7026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361.2356422;0;0;0;0;0;0;0;0;0;277.47363;0;0;0;255.3261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362.1485597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163.39389;438.90213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362.1919963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8300.073;765.54913;872.94507;0;0;0;433.31888;1362.4967;0
362.2227222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;866.8676;0;0;0;0;0;0;0;0
363.1628029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;564.7183;0;0;0;0;0;0;0;0
363.1653128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248.15784;321.813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
363.2141356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;525.88605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
363.2143868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2159.3;1327.3291;0;0;0;0;0;0;0;754.4439;4639.273;0;0;0;0;0;0;0;0;272.67532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
363.2144638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;752.96783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365.132124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284.55078;314.68976;868.636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365.193539;336.90433;334.70563;0;0;0;0;0;0;312.38623;349.8678;268.07648;0;861.9007;874.6028;0;500.44467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365.1937403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;434.91647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365.2090818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281.9787;0;0;0
365.2776212;2163.715;0;714.5948;661.503;3699.5784;591.26166;361.91077;749.59875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365.3206712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;282.32544;0;0;0;0;288.718;513.97925;582.46515;356.58975;0;0;0;0;1158.7229;0;0;583.0219;760.1477;787.4731;0;0;0;0;0;0;0;0;2492.6243;0;0;1122.8083;0;0;0;0;0;801.4158;0;0;0;126.66701;0;0;0;0;0;0;0;503.28897;0;0;0;0;0;0
365.3203542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369.2383;0;0;0;0;0;0;0;255.68138;0;0;0;0;0;0
366.0790077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5018.0444;0;0;7839.319;0;0;0;0;0;0;0;0;0;0;3572.0906;0;0;1016.3864;0;0;0;0;0;0;0;0;0;790.14886;0;0;0;0;0;0;0;1591.0469;0;0;0;0;0;0
366.2981059;953.34985;718.28955;587.3761;392.74463;1082.7703;381.79562;0;341.13947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367.1500559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;973.18677;0;0;599.3089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367.2243058;0;0;0;0;0;0;0;0;0;357.5945;0;0;856.6391;0;0;295.10846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367.2821543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;575.7653;0;0;0
367.3360114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;705.30145;0;0;685.7748;0;0;0;0;639.9613;0;0;0;0;0;0;0;0;445.1365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368.1206491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260.9566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368.2201359;782.15656;551.15796;0;677.89044;0;336.01462;0;681.6375;0;334.27283;168.39888;377.18576;0;0;314.10458;321.46094;340.047;1203.5814;227.96564;786.7213;1953.2311;1139.2979;920.36597;752.3988;536.44495;0;185.98811;109.27498;0;0;97.89848;431.89337;0;0;327.25638;214.82451;208.78902;500.354;426.40112;0;0;0;646.4799;0;929.11224;93.52617;0;870.45703;1113.8813;0;872.8125;926.80536;0;645.8768;0;0;0;133.90652;0;0;831.8009;34.830284;0;445.2135;847.59814;89.66519;1257.622;620.9217;0;503.48755;0;0;0;641.94794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368.2561154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;884.03375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;420.7828;0;0;0;0;0;0;0;0;0;0;0
368.425421;1798.6918;0;0;0;851.48663;1344.17;756.84906;0;0;0;0;0;0;0;0;0;0;0;0;168.43175;197.08704;0;0;0;0;0;0;0;0;0;430.06104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;952.6294;0;0;0;259.3216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
