row ID,row m/z,row retention time,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,MBCe0148.mzML.Peak.area,MBCe0149.mzML.Peak.area,MBCe0150.mzML.Peak.area,MBCe0151.mzML.Peak.area,MBCe0152.mzML.Peak.area,MBCe0154.mzML.Peak.area,MBCe0155.mzML.Peak.area,MBCe0156.mzML.Peak.area,MBCe0157.mzML.Peak.area,MBCe0158.mzML.Peak.area,MBCe0159.mzML.Peak.area,MBCe0162.mzML.Peak.area,MBCe0163.mzML.Peak.area,MBCe0164.mzML.Peak.area,MBCe0165.mzML.Peak.area,MBCe0166.mzML.Peak.area,MBCe0167.mzML.Peak.area,MBCe0168.mzML.Peak.area,MBCe0169.mzML.Peak.area,MBCe0171.mzML.Peak.area,MBCe0172.mzML.Peak.area,MBCe0173.mzML.Peak.area,MBCe0174.mzML.Peak.area,MBCe0175.mzML.Peak.area,MBCe0176.mzML.Peak.area,MBCe0177.mzML.Peak.area,MBCe0178.mzML.Peak.area,MBCe0180.mzML.Peak.area,MBCe0181.mzML.Peak.area,MBCe0182.mzML.Peak.area,MBCe0183.mzML.Peak.area,MBCe0184.mzML.Peak.area,MBCe0185.mzML.Peak.area,MBCe0186.mzML.Peak.area,MBCe0191.mzML.Peak.area,MBCe0192.mzML.Peak.area,MBCe0193.mzML.Peak.area,MBCe0194.mzML.Peak.area,MBCe0195.mzML.Peak.area,MBCe0196.mzML.Peak.area,MBCe0197.mzML.Peak.area,MBCe0198.mzML.Peak.area,MBCe0199.mzML.Peak.area,MBCe0200.mzML.Peak.area,MBCe0201.mzML.Peak.area,MBCe0202.mzML.Peak.area,MBCe0203.mzML.Peak.area,MBCe0204.mzML.Peak.area,MBCe0205.mzML.Peak.area,MBCe0206.mzML.Peak.area,MBCe0207.mzML.Peak.area,MBCe0208.mzML.Peak.area,MBCe0209.mzML.Peak.area,MBCe0210.mzML.Peak.area,MBCe0211.mzML.Peak.area,MBCe0212.mzML.Peak.area,MBCe0213.mzML.Peak.area,MBCe0214.mzML.Peak.area,MBCe0215.mzML.Peak.area,MBCe0216.mzML.Peak.area,MBCe0217.mzML.Peak.area,MBCe0218.mzML.Peak.area,MBCe0219.mzML.Peak.area,MBCe0220.mzML.Peak.area,MBCe0221.mzML.Peak.area,MBCe0222.mzML.Peak.area,MBCe0223.mzML.Peak.area,MBCe0224.mzML.Peak.area,MBCe0225.mzML.Peak.area,MBCe0226.mzML.Peak.area,MBCe0227.mzML.Peak.area,MBCe0228.mzML.Peak.area,MBCe0229.mzML.Peak.area,MBCe0230.mzML.Peak.area,MBCe0231.mzML.Peak.area,MBCe0232.mzML.Peak.area,MBCe0233.mzML.Peak.area,MBCe0234.mzML.Peak.area,MBCe0235.mzML.Peak.area,MBCe0236.mzML.Peak.area,MBCe0237.mzML.Peak.area
3137,661.4161231,8.112066,Alkaloids,0.156535044,Phenolic acids (C6-C1),0.053098768,Fatty acyl carnitines,0.214510098,Benzene and substituted derivatives,0.756690383,0,0,0,0,Benzene and substituted derivatives,0.756690383,Benzenoids,0.999823749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.49626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,530.4419324,8.237388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,102.6388,136.538,257.49426,719.12775,127.975105,0,127.486694,0,612.93964,307.34183,689.9349,186.2779,354.6454,264.2287,0,0,0,0,0,0,0,0,0,0,157.28685,113.264946,464.04678,589.7309,1758.4491,1926.4742,905.54285,190.68019,614.7738,1372.4868,429.62854,1683.2306,1118.485,2274.4053,1607.4514,6687.169,7576.9746,6762.446,2311.7168,2197.737,3519.8306,87832.65,0,143.90744,110.960785,1166.3875,0,0,211.4328,249.15332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,367.282146,8.1288,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.58344,0,0,0
3142,802.4988237,8.1291,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.391624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,340.2634125,8.130567,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,1194.658541,8.136658,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.16092,0,0,132.9976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,540.4266327,8.142187,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2066.9622,1118.9319,1921.1217,1563.7319,1138.4119,1802.5891,1248.7651,1088.0455,1930.7622,1902.8298,1774.7802,2109.2112,1519.0372,1618.6216,1769.2825,906.43695,1464.9938,1032.98,1366.5457,753.199,1339.7042,852.65826,0,0,1603.5303,890.9335,1751.2876,1490.3356,1042.9404,851.03876,928.4751,1310.5919,957.7679,1172.9819,1462.9119,1215.0565,1267.6735,602.10785,814.32904,1435.6321,498.7139,1164.4148,1332.657,1637.8953,1615.5858,1911.7122,1265.1237,2146.5706,1393.7173,1511.6349,783.8733,527.05914,1213.2664,0,0,669.4276,2295.3804,1388.1636,848.48004,718.06946,2251.918,1347.7642,1608.5276,703.33105,1371.3097,1032.9546,1172.7053,1011.8091,1544.322,888.7355,594.2384,1197.1046,909.9067,0,1475.1664,656.6917,1425.7823,0,1237.9884,1118.4261,832.2451
3150,667.324523,8.142366,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,642.4347054,8.148267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.24939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3154,575.4134294,8.150709,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,98.56647,0,82.81937,83.80374,85.68744,0,0,81.45799,0,0,98.07873,0,103.65658,0,0,0,0,97.55298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.195786,0,0,0,0,0,0,0,0,0,96.701485,0,0,0,0,98.05296,0,0,0,0,0,0,0,0,94.58147,0,111.4321,0,114.19836,127.795876,0,110.85343,112.79883,98.991455,110.178925,0,0,113.74798,120.68842,126.47389,132.97351,134.13725,142.99817,0,143.58315,131.26425
3158,234.1466162,8.160588,Amino acids and Peptides,0.985067368,Small peptides,0.987363756,Aminoacids,0.958252788,Alpha amino acids,0.837813139,Amino acids and derivatives,0.995640278,"Amino acids, peptides, and analogues",0.99573791,Carboxylic acids and derivatives,0.974634588,Organic acids and derivatives,0.967108369,144.21844,0,0,175.84595,0,169.06702,128.97456,0,146.03745,122.317116,0,0,0,134.92113,0,0,0,0,0,0,0,144.88712,0,0,0,82.131454,0,157.38507,105.8422,98.65423,0,0,72.93801,133.0928,0,0,185.12062,0,0,100.16318,0,123.82851,0,0,0,0,0,115.67555,0,114.270065,0,0,0,0,0,0,145.00613,0,0,0,0,0,0,0,0,0,0,105.74181,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,391.3301285,8.16205,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.06429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,361.2351433,8.1662,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.7727,0,0,0,0,0,0,0,284.58575,0,0,0,0,389.10916,0,0,1020.9278,0,292.42776,0,222.95993,0,0,0,0,0,151.51634,1454.7175,0,0,305.96497,0,0,0,0,0,0,0,0,0,0,122.36434,0,0,116.813446,0,0,0,215.61334,0,0,0,0,0,155.17674
3161,329.2089491,8.16745,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.0243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,697.4097881,8.16745,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.7716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,985.5122849,8.16745,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.88004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,455.3134617,8.176729,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.25731,152.26718,0,0,106.89274,0,0,0,0,0,0,0,0,0,0,0,0,0,89.26244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,428.3738297,8.178917,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.46518,0,0,253.45001,0,0,0,0,0,174.42503,0,0,0,0,678.2286,0,0,262.3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.64122,0,0,0,0,0,0
3168,487.3606682,8.181682,Amino acids and Peptides,0.883333802,Small peptides,0.4504686,Aminoacids,0.267766953,Alpha amino acids and derivatives,0.842413962,Amino acids and derivatives,0.924808025,"Amino acids, peptides, and analogues",0.919756293,Carboxylic acids and derivatives,0.831112981,Organic acids and derivatives,0.993165433,0,0,0,117.996796,0,0,0,117.94115,0,0,0,121.76835,0,0,101.55844,0,0,114.566025,113.1031,122.53807,0,0,0,0,0,0,0,123.44374,0,127.2066,0,0,107.13875,0,189.19525,126.10727,186.35065,0,139.76471,0,113.95475,116.33611,0,0,0,0,137.91245,0,0,0,0,90.52019,0,371.7892,0,0,142.71783,0,0,0,0,0,0,134.37846,0,120.18317,121.55852,136.3492,117.26458,118.63239,129.92613,0,140.1613,163.37659,0,0,155.67142,186.59192,123.242775,158.06638,138.73543
3169,392.3138243,8.187237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,97.85541,0,0,0,0,0,192.72504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678.22186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.3756,0,0,0,0,0,0,0,0,0
3172,323.2736497,8.189361,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.90396,0,0,0,0,0,0,0,114.852585,0,0,0,0,0,0,0,0,262.8783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,328.2639394,8.2023,Amino acids and Peptides,0.976118028,Phenylpropanoids (C6-C3),0.752164721,Cinnamic acid amides,0.739083648,N-acyl-alpha amino acids,0.999887705,Amino acids and derivatives,0.999481022,"Amino acids, peptides, and analogues",0.999457896,Carboxylic acids and derivatives,0.999999881,Organic acids and derivatives,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4481.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3177,355.0700964,8.205783,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.7977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3178,383.3302759,8.205783,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.75156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,399.3138304,8.208166,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.5045,0,0,538.9163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3183,341.2839775,8.214575,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.3546,0,0,103.300224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,495.309539,8.217449,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.97876,157.85934,0,0,0,0,0,141.60902,214.57861,0,191.26186,0,209.1871,104.72453,283.50897,273.727,0
3186,381.3155907,8.21875,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.64688,0,0,0,0,0,0,252.16331,0,0,0,0,0,480.9044,0,0,0,296.17255,0,0,0,0,0,0,0,0,0,1147.9281,0,0,446.1407,0,0,0,0,0,300.36658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,399.323764,8.214886,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034.8712,0,0,986.5087,1291.5941,1516.1036,0,0,0,0,0,0,0,0,5166.253,0,0,1924.429,0,0,0,0,0,1300.6831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3188,365.3206091,8.220544,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.30066,173.87944,0,0,0,352.29083,519.9556,612.76227,335.4084,0,385.82507,0,207.03036,1153.6377,0,0,576.9828,759.86505,761.75903,214.09207,424.31696,658.14124,254.70868,0,0,0,0,2478.6904,0,0,1124.1945,0,0,0,0,0,812.43274,0,0,0,417.05746,0,0,0,0,0,0,0,470.67465,0,0,0,0,0,223.43228
3190,846.4888065,8.224967,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.84027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3191,479.2781901,8.22584,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,490.63983,224.15196,288.61423,584.22363,0,0,0,0,0,0,139.27182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3192,353.209515,8.228066,Fatty acids,0.991641164,Glycerolipids,0.982132971,Monoacylglycerols,0.98645246,Polyethylene glycols,0.998341441,Dialkyl ethers,0.999549329,Ethers,0.999826372,Organooxygen compounds,1,Organic oxygen compounds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.19701,0,0,0,0,0,0,0,208.04022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,824.507224,8.233067,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.059425,0,0,0,0,0,0,0,0,0,0,0,0,0,385.30643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3195,475.3871955,8.233732,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.9186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.18164,0,0,158.7694,0,0,134.59335,0,0,0,166.42621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3197,436.3398526,8.239141,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.30861,0,815.4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3198,1059.874988,8.244133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.61414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3199,1081.857769,8.244133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2909.6665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202,748.4767745,8.247483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,120.77831,0,197.09093,0,131.26553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,284.3313437,8.249583,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.92159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,620.4112764,8.2633,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.84656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,656.5094949,8.2633,Alkaloids,0.842000425,Ornithine alkaloids,0.10551323,Piperidine alkaloids,0.197280437,Alkyl-phenylketones,0.650253654,Ketones,0.842391372,Carbonyl compounds,0.912124574,Organooxygen compounds,0.999996781,Organic oxygen compounds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.03183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3212,403.2848365,8.311868,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.21512,0,0,263.82248,479.07065,127.52336,0,231.68095,0,166.1905,0,0,0,0,1782.5104,0,0,548.9077,0,0,0,0,137.47656,0,0,0,0,167.5849,0,165.25528,0,0,0,0,0,309.37332,0,0,0,0,0,0
3214,678.4917674,8.271933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.2536,0,0,0,0,0,0,0,0,103.5267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,280.2633998,8.154294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,688.0495,381.9698,953.8829,975.3835,661.42096,990.3839,803.0675,786.8421,1205.6006,1140.0846,1402.6971,904.4671,1189.7986,1111.7002,1359.6713,542.4747,508.9424,611.5036,565.8146,738.7761,996.43976,710.70184,0,0,1011.95447,688.55334,840.6057,1426.2491,940.9609,848.0608,575.8879,588.73987,585.659,1162.124,1183.665,1072.0623,1332.2574,238.93654,1090.0712,1695.7117,135.92899,820.1027,548.7788,527.35583,386.70172,654.6732,537.9868,1259.3136,966.4144,1190.1536,599.1469,378.6458,324.3415,0,0,0,1713.5032,650.04486,333.91736,337.2096,609.94836,422.6779,648.9085,518.9642,744.7515,701.3067,482.03323,785.95575,876.1867,550.39575,508.8995,471.39197,210.46472,87.22213,191.82329,143.23688,330.73938,167.33379,268.50024,279.51273,101.04712
3217,495.3718998,8.276386,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,145.03313,138.74567,0,0,129.38527,109.3835,124.879074,118.25069,123.57363,177.12488,165.01889,0,333.2873,0,0,0,0,119.72676,145.75575,0,175.17526,157.12837,0,113.88664,0,119.870575,0,0,0,0,0,140.97934,0,0,0,0,0,0,0,134.94087,138.79036,0,0,0,0,0,0,0,0,121.022644,0,0,164.18787,0,0,0,140.70235,140.12164,82.72244,0,121.031395,91.75915,68.8326,132.26813,0,0,0,0,173.19604,0,227.04309,161.7073,114.03006
3219,539.3358196,8.278637,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,217.7147,116.62154,290.3497,144.81891,0,262.95685,187.20203,186.50923,491.41724,412.50516,430.34656,278.3544,345.12192,318.71124,391.995,397.4065,482.6341,594.6962,676.8146,424.0746,913.88556,456.69702,0,0,491.71512,426.0245,513.7754,298.477,595.9109,522.0398,367.74585,503.23138,364.07394,459.68677,237.76215,358.8911,385.85422,340.96094,254.69862,390.4172,90.04925,385.04947,210.65422,131.96849,224.29224,487.90704,238.94078,399.54178,397.93698,381.40396,0,0,289.81363,0,0,420.0241,358.0479,0,287.0014,253.55928,564.5368,462.9646,290.74274,296.04388,559.56616,534.42395,364.57617,442.29944,486.9926,341.1609,312.35522,485.55273,417.6801,0,468.30563,222.1623,632.25323,150.94302,788.549,568.7067,410.27155
3220,612.4137825,8.282483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.40825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,425.2668128,8.309125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.04964,0,0,133.59311,0,0,0,0,0,0,0,0,0,228.67932,0,0,0,0,0,0,0,0,0,100.41145,0,0,0,0,57.76722,0,0,144.44275,0,0,0,0,0,0
